Unnamed: 0,id,title,content,date,time,slug,category,assets,timestamp,links
444,198,"China – Thailand Car Carrier Services on the rise, mostly EV and HEV","Starting last year, news on new China – Thailand Car Carrier Services emerge on a regular basis, so by now the task of somehow systemizing them has become a challenge. What’s obvious from just watching traffic on Thai highways and in cities, is growing number of Chinese EVs. They’re a new trend, gathering popularity among middle class people mostly, if not exclusively. People in rural areas, farmers first of all, truck drivers, others deployed in economy and infrastructure activities, not surprisingly, stick to good old ICE cars, of Japanese brands and Thailand making, long proven high-quality, reliable and economically feasible vehicles. When will the EV trend run out and restrict itself to big cities only, is a question of near future, considering electricity cost, which starting Spring this year, hit the roof, with yet no signs of going down. Plus of course, a whole bunch of other problems EVs burden their owners with. And yes, risks too.
MB

Here’s a compilation of Car Carrier Services news starting Dec last year:

New car carrier line to connect China and Thailand. Probably.
Mikhail VoytenkoThailand December 18, 2022 
Chinese media announced official opening of new regular ro-ro route, set to connect China and Thailand. New line was launched with departure of China Merchants’ car carrier CHANG DA LONG from Ningbo on Dec 16, with more than 1,200 China-made cars on board, destined for Laem Chabang, Thailand. Two monthly trips are presently, on schedule, to be carried out by 2000-cars class DALONG car carrier.
Actually, according to track and port of destination, CHANG DA LONG is sailing to Nansha with ETA Dec 19. Then there is the question of practicality of the project, unless each car carrier trip back to China is to be with full load of Thailand-made Japanese Brand cars, of very good quality – Japan was importing Thailand-made cars after Fukushima disaster. Who is to buy Chinese cars in a country which produces all top Japanese car brands, is anyone’s guess, unless Chinese cars are to be sold at much lower prices.




BYD Makes a Big Impact in Thailand with Arrival of 10,000 Atto3 Electric Cars
January 22, 2023
BYD, a Chinese automaker known for its electric vehicles, is set to make a big splash in Thailand with the arrival of its latest model, the BYD atto3. The car has already been delivered to the Thai market, with BYD Rever Automotive, the authorized BYD dealership in Thailand, delivering a total of 5,044 cars by the end of December 2022.
Of these, 1502 cars were delivered in November 2022, and 3,542 cars were delivered in December 2022. However, this is just the beginning, as a new shipment of the 10,000th BYD atto3s has just arrived at a Chinese port and is now on its way to Thailand.
According to BYD Rever Automotive, the company plans to deliver all 10,000 cars within February 2023. This is a significant milestone for BYD and for the Thai market, as it demonstrates the growing demand for electric vehicles in the country.
The BYD atto3 is a compact electric vehicle that offers a range of up to 305 miles or 491 km on a single charge, making it a perfect choice for city commuters and those looking for an environmentally friendly mode of transportation.
The BYD ATTO 3 comes in two models, based on the battery capacity of the BYD Blade Battery (LFP):
  BYD ATTO 3 Extend range (480 kilometers) at a price of 38,000 US dollars (1,199,900 Thai baht)
  BYD ATTO 3 Standard range (410 kilometers) at a price of 35,000 US dollars (1,099,900 Thai baht)
With its sleek design, advanced technology, and impressive range, the BYD atto3 is sure to make a big impact in the Thai market. The arrival of the 10,000th car is a clear indication of this trend and the future of electric vehicles in Thailand.
Source : BYD Rever Thailand
https://blink-drive.com/index.php/2023/01/22/byd-10000-arrive-at-thailand/
Photo BYD RÊVER Thailand: https://web.facebook.com/BYDReverThailandOfficial/?_rdc=1&_rdr


GAC AION announces first export of complete vehicles
Monika From Gasgoo| August 21 , 2023
Shanghai (Gasgoo)- On August 21, a fleet of 100 AION Y Plus vehicles stood poised for departure at the Nansha Port in Guangzhou, ready to sail towards Thailand's Laem Chabang Port. This marks the debut of GAC AION's inaugural shipment of complete vehicles to overseas markets, a significant milestone in its global expansion journey.
https://autonews.gasgoo.com/m/70027537.html


Guangzhou Port adds new stop in Thailand to meet demand for Chinese cars
2023-10-12 09:27By： China Daily
At an automobile terminal of the Guangzhou Port in Nansha, Guangdong province, a vessel loaded with 2,291 units of automobiles was fully prepared to embark on the upgraded China-Thailand-Persian Gulf route on Thursday. 
To serve Chinese automakers entering the Thai market, the existing China-Persian Gulf line has been optimized and upgraded to include a stop in Thailand, forming a monthly China-Thailand-Persian Gulf route.
Facing the continuous growth of demand for Chinese automobiles in Southeast Asia, the new route will provide a secure, efficient, and stable supply chain guarantee for Chinese automobile exports, helping Chinese companies to expand overseas and achieve greater development in key markets. 
These latest exports reflect a strong handling capacity in automobile exports and imports at the Guangzhou Port over the past few months, according to the port authority. 
Guangzhou Port, one of the largest ports in terms of automobile handling capacity, exported 258,000 units of automobiles from January to September, with a year-on-year increase of 56 percent, according to the local port authority. 
Major automobile shipping companies have established international trade routes at the Guangzhou Port, which has core advantages in automobile roll-on/roll-off transportation, to meet the export needs of many domestic and foreign automobile companies, the port authority added. 
In 2017, the annual throughput of rolled-on/rolled-off automobiles at the port exceeded one million units and settled at a scale of 1.5 million units from 2020 to 2022. 
As one of the first designated ports for automobile imports in China, Guangzhou Port has built several berths and terminals since 2004, forming a large roll-on/roll-off operation pattern for handling automobiles. 
The port is a gateway for automobiles serving the Guangdong-Hong Kong-Macao Greater Bay Area. It has 12 roll-on/roll-off berths and 2 million square meters of automobile storage yards. The port has an annual handling capacity of over 3 million units and a one-time storage capacity of over 80,000 units.
Source: China Daily
https://www.xindemarinenews.com/en/ports/2023/1012/50593.html


Cosco Shipping Car Carriers has added a new upgraded monthly service connecting China, Thailand and the Persian Gulf region.
Katherine Si | Oct 10, 2023
“Considering the growing demands of China-made automobile from Southeast Asia, Cosco Shipping Car Carriers and Cosco Shipping Specialized Carriers have jointly conduct market research in Indonesia, Thailand and Singapore to further develop the ASEAN market,” according to Cosco Shipping Car Carriers.
During the first five months, China exported 69,100 units of automobile to Thailand, posting a substantial growth rate of 140%. Launching of the newly upgraded service will provide a solid support for automobile transportation in the ASEAN area.  
https://www.seatrade-maritime.com/ship-operations/cosco-shipping-car-carriers-launching-china-thailand-persian-gulf-service",2023-10-30,08:59:44,china-thailand-car-carrier-services-on-the-rise-mostly-ev-an,General,[],2023-10-30 08:59:44+00:00,[]
600,349,Norwegian freighter mishap in Kiel Canal,"General cargo ship BRUFJELL ran into Kiel Canal embankment at 32 kilometer mark at around 0900 UTC Aug 30, while transiting in southern direction, en route from Denmark to Spain, with 4,400 tons of grain on board. The ship managed to refloat under own power, reached Brunsbuettel, understood escorted by tugs or under tow, and was berthed at Brunsbuettel, for inspection. Remained berthed as of Aug 31. Steering failure reportedly, caused grounding.",2023-08-31,15:19:28,norwegian-freighter-mishap-in-kiel-canal,Accidents,[],2023-08-31 15:19:28+00:00,[]
626,375,NYK Receives LNG-Powered ‘Sumire Leader’ PCTC From China Merchants Jinling Shipyard,"China Merchants Jinling Shipyard has successfully delivered the fourth and final LNG-powered Pure Car Truck Carrier (PCTC), named the ""SUMIRE LEADER,"" to NYK Shipping, a Japan-based maritime company. This delivery took place on August 14th. NYK Shipping has plans to place orders for an additional 12 PCTCs with similar specifications from Japanese shipyards starting in 2025.



 The ""SUMIRE LEADER"" is an impressive 7000 CEU car carrier. The construction of four such vessels was commissioned at China Merchants Jinling shipyard in 2020. The initial three vessels in this series were delivered earlier, with the first ship, the ""JASMINE LEADER,"" arriving earlier this year. The subsequent ships, the ""WILD ROSE LEADER"" in April and the ""FREESIA LEADER"" in July, completed the trio.



 With a length of 199 meters and a width of 38 meters, the ""SUMIRE LEADER"" stands out as one of the largest vessels in its class.



 Prominent environmentally conscious features have been seamlessly integrated into the ship's design. Foremost among these is its utilization of LNG as a power source. Other energy-efficient solutions, including hull modifications, are projected to contribute to an overall reduction of 99% in Sulfur Oxide compounds (Sox), a 96% decrease in nitrogen Oxide compounds (Nox), and a significant 40% decrease in CO2 emissions when compared to vessels reliant on Heavy Fuel Oil.



 NYK Shipping's strategy involves the incorporation of 40 new PCTC vessels into its existing fleet as it simultaneously phases out older ships. A paramount objective is to achieve a 50% reduction in CO2 emissions per kilometer of transport by 2050. NYK Shipping is also exploring the prospect of replacing LNG, currently a transitional fuel, with more sustainable alternatives such as Hydrogen or Ammonia.",2023-08-19,02:36:54,nyk-receives-lng-powered-sumire-leader-pctc-from-china-merch,General,[],2023-08-19 02:36:54+00:00,[]
644,393,"Feeder container ship grounding, Parana river ","Feeder container ship ASUNCION B ran aground in Parana river between 913 and 914 kilometer in the afternoon Aug 2, while en route from Terport Villeta Paraguay, to Montevideo. All attempts to refloat by own means failed, tug was assigned, in the evening Aug 7 the ship was refloated and taken upstream to Puerto Mal Abrigo, 919 kilometer mark.",2023-08-09,04:34:56,feeder-container-ship-grounding-parana-river,Accidents,[],2023-08-09 04:34:56+00:00,[]
651,400,"Suez Canal traffic open, Aug 7 UPDATE ","UPDATE Aug 7 0310 UTC: Traffic open.



UPDATE Aug 6 1120 UTC: Canal seems to be still closed, no traffic in both directions. 1 tug’s crew reportedly died in collision. As can be assumed from Canal Authority report, southbound convoy managed to complete transit, now salvors can remove tug’s wreck.







 According to Suez Canal Authority, LPG tanker CHINAGAS LEGEND collided with tug FAHD (IMO 7430474) at 52 kilometer mark, Suez Canal, at around 1130 UTC Aug 5, tug sank. Tanker continued northbound transit, exited Canal at around 1440 UTC, and as of 1540 was about to anchor at Port Said anchorage. FAHD last AIS was some 32 hours ago,  someplace near 40 kilometer mark. Tug FATEMA (IMO 8213251), with crane either floating or land, is working at collision site, understood authorities are trying to remove wreck and open traffic ASAP. 
 Canal northbound traffic closed since probably 1200 UTC, a number of ships are gathered below 52 kilometer mark, waiting for transit to resume.",2023-08-05,16:22:37,suez-canal-traffic-open-aug-7-update,Accidents,[],2023-08-05 16:22:37+00:00,[]
670,420,Passenger Jumps off Carnival Elation Cruise Ship; Rescue Operation Unsuccessful,"A passenger from the cruise ship ""CARNIVAL ELATION,"" identified as ""Jaylen Hill,"" intentionally jumped overboard, as confirmed by Carnival Cruise Line, the ship's operator. Following the incident, the US Coast Guard promptly initiated a search operation to locate the missing man. However, despite their efforts, the search was eventually called off. Meanwhile, the cruise ship has safely returned to its homeport in Jacksonville, Florida.



 Carnival Cruise Line confirmed that on Sunday morning, July 23rd, a 30-year-old male named ""Jaylen Hill"" intentionally went overboard approximately 153 kilometers off the coast of Melbourne. The man's companion reported him missing to the crew after he had not been seen all day. The crew launched a search, and upon reviewing security footage, it was discovered that the man had intentionally jumped overboard.



 Upon confirming the passenger's disappearance, shore authorities were notified, and the US Coast Guard commenced a search operation. An Ocean Sentry plane from Miami, a Hercules aircraft from Clearwater, and the Coast Guard Cutter ""Tarpon"" searched an area of approximately 1,374 square miles but could not locate the man. The search has been called off for now, pending further developments.



 Currently, no further details surrounding the incident are available to the public. It remains unknown whether the man was under the influence of alcohol or experiencing personal disputes leading to this action. Additionally, there is no information on why the man was not reported missing earlier in the day.",2023-07-27,02:27:39,passenger-jumps-off-carnival-elation-cruise-ship-rescue-oper,Cruises and Tourism,[],2023-07-27 02:27:39+00:00,[]
688,438,"MAERSK 15,000 TEU container ship broke off moorings at Koper, Adriatic","Container ship MAERSK HOUSTON broke off her moorings at Koper Port, Slovenia, late at night Jul 19, when strong wind with gusts up to 130 kilometers/hour struck Koper and port. The ship started to drift towards passenger terminal, situated across the basin. Luckily, tugs quickly responded, and container ship was taken back to berth, with minimal damages.",2023-07-20,15:21:32,maersk-15000-teu-container-ship-broke-off-moorings-at-koper-,Accidents,[],2023-07-20 15:21:32+00:00,[]
696,446,VLCC Nautica Arrives in Yemen to Transfer Oil From Decaying FSO Safer,"The VLCC, ""NAUTICA,"" has arrived in Yemen to remove around a million barrels of oil from the decaying oil tanker, ""FSO Safer."" FSO Safer has been in a precarious condition due to a lack of maintenance and poses a significant risk of breaking apart or exploding.



 Yemen's Foreign Minister, Ahmed Bin Mubarak, confirmed the arrival of the VLCC NAUTICA, which has anchored at the Hodeida port, Yemen's primary port on the Red Sea.



 Originally constructed as an oil tanker in 1976, FSO Safer was converted into a floating storage facility in 1987 and has been moored nine kilometers off the Ras Issa peninsula in Yemen since 1988. Unfortunately, the ongoing conflict in Yemen has prevented the ship from receiving maintenance since 2015, leading to its severe deterioration and imminent danger.



 To address this critical situation, the UN Development Programme (UNDP) acquired the NAUTICA from Euronav in March explicitly for the purpose of removing the oil from the decaying tanker. The arrival of the Nautica marks the final phase, as pumping operations have begun. Salvage company SMIT and offshore services provider Boskalis conducted thorough inspections of the vessel before commencing the oil salvage process, and an oil boom has been installed to prepare for any potential oil leaks.



 Once the oil has been successfully removed from the deteriorating tanker, the plan is to tow it to a green salvage yard, the location of which is yet to be determined.",2023-07-20,04:26:04,vlcc-nautica-arrives-in-yemen-to-transfer-oil-from-decaying-,General,[],2023-07-20 04:26:04+00:00,[]
709,459,Stowaways Found Atop the Rudder of the MSC Marta After a Journey of 2700 Nautical Miles,"Two stowaways were discovered on the rudder of the MSC MARTA, an MSC Containership, on July 10th, after it had completed a voyage of over 2,700 nautical miles. These stowaways, two young men, endured a cramped position without the ability to stand upright or find shelter for six days.



 Upon its arrival at Las Palmas de Gran Canaria on July 10th, the vessel, MSC MARTA, docked around 10:00 PM local time. One of Salvamento Maritimo's patrol boats spotted the two stowaways perched on the ship's rudder. Another boat was then dispatched to retrieve them. These stowaways were identified as Nigerian males aged 18 and 22.



 Local authorities took the two men into custody. They had climbed onto the ship's rudder while the vessel was docked in Lagos, Nigeria, on July 2nd. After departing from Lagos, the ship traveled over 100 nautical miles to Lome, Togo, followed by 2,500 nautical miles to the Canary Islands. The two stowaways endured over six days on the rudder while the ship crossed the open ocean.



 Following their discovery, the stowaways were taken to the hospital for examination during their first night. Subsequently, they were returned to the MSC ship. According to Spanish law, the responsibility of repatriating any illegal immigrants lies with the ship's operator if they choose not to seek asylum.



 Although the men had the option to request asylum in Spain, which would prevent their return to Africa, it has been reported that they have family in Italy and may decide to seek asylum there. The MSC MARTA is scheduled to visit Gioia Tauro, Italy, as its next port of call.



 This incident marks the third occurrence in less than a month of African stowaways being found on top of the rudder of ships arriving at the Canary Islands.",2023-07-13,08:08:45,stowaways-found-atop-the-rudder-of-the-msc-marta-after-a-jou,General,[],2023-07-13 08:08:45+00:00,[]
730,480,"Bulk carrier collided with general cargo ship off Ramallo, both damaged ","Bulk carrier ARGENMAR MISTRAL collided with general cargo ship ES VANQUISH at around 2100 LT (UTC -3) Jul 2 at 313 kilometer mark in river Parana, downstream from Ramallo. Ships were sailing in opposite directions: ARGENMAR MISTRAL was proceeding upstream en route from Bahia Blanca to San Lorenzo; ES VANQUISH was proceeding downstream from San Lorenzo to Callao, Chile. Both ships sustained damages both above and below waterline, extent of damages unknown. 
 ARGENMAR MISTRAL resumed sailing upstream late Jul 3, at 0130 LT Jul 4 she was approaching San Lorenzo.
 ES VANQUISH after collision sailed downstream and was anchored off San Pedro, remained at anchor as of 0130 LT Jul 4.",2023-07-04,04:57:54,bulk-carrier-collided-with-general-cargo-ship-off-ramallo-bo,Accidents,[],2023-07-04 04:57:54+00:00,[]
740,1357,​MAERSK container ship interrupted voyage after crew member unexplained death ,"Container ship MAERSK GANGES interrupted voyage from Algeciras to Lome, Togo, on Jun 25, and sailed to Santa Cruz de Tenerife, Canary islands. The ship reported dead crew member on board. MAERSK GANGES arrived at Tenerife late Jun 25 and was berthed, that being strange in itself, because operations of medevacs or transfers of bodies usually take place either at sea or at anchorage. MAERSK GANGES left Tenerife in the morning Jun 27, and resumed voyage. 
 Nothing much known about the deceased, except that he’s of Greek nationality, and either a deckhand or deck officer. All involved parties including ship’s agent, refused to give any details, even in a broad sense – was death natural, or caused by accident. Understood no violence was involved.",2023-06-29,04:59:10,maersk-container-ship-interrupted-voyage-after-crew-member-u,Accidents,[],2023-06-29 04:59:10+00:00,[]
